filename,category,coverage,weight,status,mode_a_sev,mode_b_sev,mode_c_sev,mode_d_sev,mode_a_grade,mode_b_grade,mode_c_grade,mode_d_grade
HEALTHY_1711978037635,HEALTHY,0.4562,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1064,HEALTHY,0.9007,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712577712201,HEALTHY,0.4184,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719045672871,HEALTHY,0.3536,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712151218984,HEALTHY,0.3439,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725001349476,HEALTHY,0.4832,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_12456 (434),HEALTHY,0.7485,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712058229808,HEALTHY,0.449,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725265725789,HEALTHY,0.3259,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717587549714,HEALTHY,0.5381,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717848065936,HEALTHY,0.4752,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712837983497,HEALTHY,0.3501,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1711631715113,HEALTHY,0.2438,0.3,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721208035991,HEALTHY,0.6635,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725446625000,HEALTHY,0.4507,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712829635842,HEALTHY,0.5711,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712742939200,HEALTHY,0.5171,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1711959835452,HEALTHY,0.4081,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712746027728,HEALTHY,0.5071,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1723038784368,HEALTHY,0.2908,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1716970644421,HEALTHY,0.5893,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721824011874,HEALTHY,0.3202,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712140888966,HEALTHY,0.4157,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722945081827,HEALTHY,0.3921,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1716291902748,HEALTHY,0.4991,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721741026362,HEALTHY,0.6338,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_Image_2145,HEALTHY,0.4487,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1716891273810,HEALTHY,0.3786,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722944749214,HEALTHY,0.8745,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1715240196754,HEALTHY,0.3644,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712916961952,HEALTHY,0.4833,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712997991188,HEALTHY,0.5908,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725356099809,HEALTHY,0.4024,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712842053844,HEALTHY,0.3505,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722682312456,HEALTHY,0.4089,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719486118275,HEALTHY,0.4295,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722244977607,HEALTHY,0.3041,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1716891963172,HEALTHY,0.3948,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718364622476,HEALTHY,0.523,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717670528708,HEALTHY,0.4321,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718008807187,HEALTHY,0.4368,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718799662556,HEALTHY,0.3036,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721307852899,HEALTHY,0.7197,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_12456 (574),HEALTHY,0.5259,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_12456 (713),HEALTHY,0.4264,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718106271946,HEALTHY,0.4506,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725023552058,HEALTHY,0.3952,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1720182832111,HEALTHY,0.5232,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_12456 (1105),HEALTHY,0.7482,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717761231527,HEALTHY,0.4437,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717504912294,HEALTHY,0.5317,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725460927029,HEALTHY,0.4031,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721291103304,HEALTHY,0.323,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721388226894,HEALTHY,0.3368,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721121293714,HEALTHY,0.4847,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718695041208,HEALTHY,0.3963,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717755269596,HEALTHY,0.5686,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712926228443,HEALTHY,0.5717,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719817747454,HEALTHY,0.2755,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1711622013739,HEALTHY,0.4296,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712059324472,HEALTHY,0.5372,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717152232225,HEALTHY,0.5077,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719483814387,HEALTHY,0.3963,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718114412374,HEALTHY,0.5661,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1142,HEALTHY,0.5977,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_12456 (552),HEALTHY,0.723,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712998473367,HEALTHY,0.4079,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1711978369977,HEALTHY,0.3719,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712411448278,HEALTHY,0.4768,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717063517549,HEALTHY,0.4226,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725349628817,HEALTHY,0.3678,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725463186145,HEALTHY,0.3641,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1716538423158,HEALTHY,0.644,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1724165651953,HEALTHY,0.4138,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712152506153,HEALTHY,0.4388,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712057980916,HEALTHY,0.4001,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712741328372,HEALTHY,0.3944,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1711619702541,HEALTHY,0.3799,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721472430149,HEALTHY,0.5163,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1716288159948,HEALTHY,0.6647,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725624361753,HEALTHY,0.445,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725356889590,HEALTHY,0.6274,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717585249800,HEALTHY,0.6745,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717763676228,HEALTHY,0.7286,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725001549404,HEALTHY,0.5301,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1724929354310,HEALTHY,0.2899,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712917719801,HEALTHY,0.2518,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719402313920,HEALTHY,0.6571,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717498460869,HEALTHY,0.4781,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718614764379,HEALTHY,0.3831,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721038357576,HEALTHY,0.5279,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712054235400,HEALTHY,0.2866,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1711961758140,HEALTHY,0.6381,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712744025195,HEALTHY,0.5191,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717763038514,HEALTHY,0.4283,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722332006852,HEALTHY,0.5244,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_12456 (675),HEALTHY,0.6973,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717755131914,HEALTHY,0.5439,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725379307949,HEALTHY,0.3639,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1716542634139,HEALTHY,0.1626,0.3,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712744216050,HEALTHY,0.4998,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1711619585017,HEALTHY,0.2976,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722260497116,HEALTHY,0.3557,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_12456 (1410),HEALTHY,0.6225,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712650070463,HEALTHY,0.2874,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_12456 (432),HEALTHY,0.7328,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725021938209,HEALTHY,0.4123,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725354295503,HEALTHY,0.3364,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717751087617,HEALTHY,0.3514,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717164505291,HEALTHY,0.4829,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717153486839,HEALTHY,0.4446,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1723537983225,HEALTHY,0.4101,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1720181492264,HEALTHY,0.4761,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722862490651,HEALTHY,0.651,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721828638911,HEALTHY,0.4134,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1711622765830,HEALTHY,0.3589,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722253343087,HEALTHY,0.4521,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721904388913,HEALTHY,0.3199,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722416386526,HEALTHY,0.3503,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721291889950,HEALTHY,0.359,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_Image_3610,HEALTHY,1.0,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1711617389519,HEALTHY,0.236,0.3,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712997173109,HEALTHY,0.5092,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1713010043524,HEALTHY,0.4956,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721130462262,HEALTHY,0.4378,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721988567905,HEALTHY,0.5267,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718012842016,HEALTHY,0.5698,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725461371542,HEALTHY,0.3664,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719910821369,HEALTHY,0.4843,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717768814547,HEALTHY,0.4999,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1713010922679,HEALTHY,0.5999,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722934826762,HEALTHY,0.3734,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712054572956,HEALTHY,0.2438,0.3,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717511531559,HEALTHY,0.3912,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1715757778778,HEALTHY,0.4669,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717059132267,HEALTHY,0.3716,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1711632833622,HEALTHY,0.432,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1716459806793,HEALTHY,0.2491,0.3,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721307143318,HEALTHY,0.4259,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1723453279651,HEALTHY,0.8677,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722240999007,HEALTHY,0.5023,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712743439086,HEALTHY,0.4543,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712409680841,HEALTHY,0.3767,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725362695028,HEALTHY,0.4771,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718271464002,HEALTHY,0.4454,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717670344662,HEALTHY,0.5533,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_Image_2105,HEALTHY,0.75,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1713448605524,HEALTHY,0.6002,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722402704525,HEALTHY,0.4369,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721813388960,HEALTHY,0.5727,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1720012755311,HEALTHY,0.7296,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712059131095,HEALTHY,0.4506,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1711619989822,HEALTHY,0.5308,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717675354115,HEALTHY,0.5157,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718270322376,HEALTHY,0.9113,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717675154975,HEALTHY,0.4976,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718277334167,HEALTHY,0.6223,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721725575660,HEALTHY,0.4158,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718010605029,HEALTHY,0.5983,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721726179016,HEALTHY,0.5054,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717846200772,HEALTHY,0.253,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722597432780,HEALTHY,0.2634,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719485658473,HEALTHY,0.3316,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712569574956,HEALTHY,0.4256,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_Image_2333,HEALTHY,0.0074,-1,processed,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
HEALTHY_1725436006767,HEALTHY,0.7155,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717237600559,HEALTHY,0.7044,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1723883782183,HEALTHY,0.3472,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717497714219,HEALTHY,0.4057,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725463818164,HEALTHY,0.1933,0.3,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717587658866,HEALTHY,0.544,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1713428581276,HEALTHY,0.4076,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718026677043,HEALTHY,0.7132,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1723902973620,HEALTHY,0.4673,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1711628046521,HEALTHY,0.5195,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712927416177,HEALTHY,0.3619,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722500143459,HEALTHY,0.3942,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717156508583,HEALTHY,0.6008,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717060963622,HEALTHY,0.4307,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1713007221663,HEALTHY,0.4516,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717060569005,HEALTHY,0.6239,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722248763935,HEALTHY,0.4588,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721975302741,HEALTHY,0.45,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722686871498,HEALTHY,0.3301,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719495277862,HEALTHY,0.479,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717752393218,HEALTHY,0.3191,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722519016262,HEALTHY,0.2934,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721039421757,HEALTHY,0.4012,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1723892125356,HEALTHY,0.5109,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712559012725,HEALTHY,0.4015,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1711618257707,HEALTHY,0.4809,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719052970382,HEALTHY,0.6637,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712393925739,HEALTHY,0.4672,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722940464375,HEALTHY,0.34,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712397038914,HEALTHY,0.5112,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718194806161,HEALTHY,0.5511,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722950214887,HEALTHY,0.4482,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721036292526,HEALTHY,0.3316,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_Image_996,HEALTHY,0.7496,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719221569379,HEALTHY,0.3696,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725355480938,HEALTHY,0.8599,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1716893162010,HEALTHY,0.3174,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1711617967241,HEALTHY,0.5894,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717511244511,HEALTHY,0.4437,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718360801318,HEALTHY,0.3444,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721826180234,HEALTHY,0.3323,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712054306246,HEALTHY,0.4515,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712572125871,HEALTHY,0.3421,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722496456638,HEALTHY,0.3044,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717761025502,HEALTHY,0.4524,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718800597011,HEALTHY,0.5643,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712046111238,HEALTHY,0.3572,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1724148361057,HEALTHY,0.4968,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718190507644,HEALTHY,0.4794,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721133085182,HEALTHY,0.3987,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722336867402,HEALTHY,0.2894,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712916450118,HEALTHY,0.5896,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_Image_3022,HEALTHY,0.9689,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1716988163501,HEALTHY,0.3598,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717420760138,HEALTHY,0.3753,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1711620988114,HEALTHY,0.437,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717840162516,HEALTHY,0.4113,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725363464316,HEALTHY,0.4427,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712753802863,HEALTHY,0.3876,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719582898228,HEALTHY,0.4078,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721376726872,HEALTHY,0.1867,0.3,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_12456 (86),HEALTHY,0.4317,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717760435892,HEALTHY,0.6592,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718272399869,HEALTHY,0.6682,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712656772969,HEALTHY,0.4023,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717575319441,HEALTHY,0.5156,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_12456 (2504),HEALTHY,0.5066,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718104318220,HEALTHY,0.3592,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722437458104,HEALTHY,0.5116,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1724930042341,HEALTHY,0.2956,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722946320162,HEALTHY,0.4311,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712924809474,HEALTHY,0.4307,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712998570048,HEALTHY,0.4274,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712746055925,HEALTHY,0.4712,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_Image_3849,HEALTHY,0.9997,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721900918152,HEALTHY,0.3458,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717676017733,HEALTHY,0.4118,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722865062073,HEALTHY,0.7196,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718023252711,HEALTHY,0.3605,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712147435810,HEALTHY,0.4872,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721633324779,HEALTHY,0.3774,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717420621931,HEALTHY,0.3417,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712669528017,HEALTHY,0.5777,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
