filename,category,coverage,weight,status,mode_a_sev,mode_b_sev,mode_c_sev,mode_d_sev
1718792972426,HEALTHY,0.7564,1.0,processed,49.4668,18.8464,18.8464,0.0
1712581378673,HEALTHY,0.4459,0.7,processed,14.7986,8.9258,8.9258,0.0
1712652714843,HEALTHY,0.5338,1.0,processed,33.8982,20.98,20.98,0.0
1720100048975,HEALTHY,0.512,1.0,processed,62.8341,28.3805,28.3805,0.0021
1712741865066,HEALTHY,0.5439,1.0,processed,18.9675,3.9976,3.9976,0.0
1725356669393,HEALTHY,0.6192,1.0,processed,40.3721,20.5676,20.5676,0.017
Image_3141,HEALTHY,0.7485,1.0,processed,8.6416,3.1844,3.1844,0.0
1712065822660,HEALTHY,0.398,0.7,processed,44.2517,37.9432,37.9432,0.0
1722518865519,HEALTHY,0.3938,0.7,processed,62.1991,59.4113,59.4113,0.0
1724844828905,HEALTHY,0.3955,0.7,processed,64.7755,55.7809,55.7809,0.0003
1719497446760,HEALTHY,0.4351,0.7,processed,60.6474,41.5486,41.5486,0.0355
1712745960046,HEALTHY,0.5909,1.0,processed,27.1321,13.041,13.041,0.0
Image_1349,HEALTHY,0.9997,1.0,processed,17.3753,5.1394,5.1394,0.0
1712395212702,HEALTHY,0.4008,0.7,processed,27.334,18.3299,18.3299,0.0
1721474762774,HEALTHY,0.3857,0.7,processed,41.8077,20.434,20.434,0.0
1712754240328,HEALTHY,0.4129,0.7,processed,43.3229,20.5988,20.5988,0.0
1719390477781,HEALTHY,0.5559,1.0,processed,29.7976,7.855,7.855,0.0
1716475634458,HEALTHY,0.5744,1.0,processed,70.2251,43.9613,43.9613,0.0
1724929210055,HEALTHY,0.3548,0.7,processed,40.7667,7.1941,7.1941,0.0541
1721472653761,HEALTHY,0.3205,0.7,processed,31.2609,19.6498,19.6498,0.0
1712393250458,HEALTHY,0.444,0.7,processed,30.6393,21.076,21.076,0.0
1721823458041,HEALTHY,0.5894,1.0,processed,38.1819,20.3288,20.3288,0.0
1722340310874,HEALTHY,0.3596,0.7,processed,30.0931,28.0422,28.0422,0.0
1718609367598,HEALTHY,0.5684,1.0,processed,65.4008,31.8588,31.8588,0.0
1719818647186,HEALTHY,0.38,0.7,processed,34.8481,1.6845,1.6845,0.0007
1716804175385,HEALTHY,0.3899,0.7,processed,39.8973,14.1419,14.1419,0.0
1716016904174,HEALTHY,0.5176,1.0,processed,57.823,36.7225,36.7225,0.0
1722679770670,HEALTHY,0.4304,0.7,processed,32.3647,19.0062,19.0062,0.0
1712403585843,HEALTHY,0.3983,0.7,processed,9.3129,4.2449,4.2449,0.0
1712396569501,HEALTHY,0.4264,0.7,processed,18.4736,15.738,15.738,0.0
HEALTHY_12456 (1771),HEALTHY,0.2628,0.7,processed,4.5221,5.1079,5.1079,0.0
1722946023344,HEALTHY,0.3868,0.7,processed,23.8056,14.8978,14.8978,0.0
1721379985852,HEALTHY,0.3961,0.7,processed,23.1946,10.0896,10.0896,0.0
1719481767732,HEALTHY,0.5985,1.0,processed,24.654,6.9426,6.9426,0.0
1719065792208,HEALTHY,0.3978,0.7,processed,57.7202,33.6745,33.6745,0.0114
1719213586115,HEALTHY,0.3628,0.7,processed,41.2772,1.6797,1.6797,0.0
1722332080483,HEALTHY,0.5232,1.0,processed,25.9037,10.8457,10.8457,0.0
1719912591675,HEALTHY,0.5654,1.0,processed,82.552,51.2732,51.2732,0.0009
Image_4715,HEALTHY,0.7496,1.0,processed,39.335,16.4524,16.4524,0.0
1718800637925,HEALTHY,0.5651,1.0,processed,44.6453,15.6108,15.6108,0.0
1720776630048,HEALTHY,0.6375,1.0,processed,55.6518,32.1798,32.1798,0.0117
1717420186690,HEALTHY,0.4923,0.7,processed,66.7538,24.5025,24.5025,0.0003
1717494157282,HEALTHY,0.4515,0.7,processed,65.7865,32.3512,32.3512,0.0537
1719487429484,HEALTHY,0.5141,1.0,processed,90.3795,53.4316,53.4316,0.0
1724152890998,HEALTHY,0.6903,1.0,processed,39.3116,18.6157,18.6157,0.0
Image_264,HEALTHY,0.6967,1.0,processed,2.2433,1.1648,1.1648,0.0
1712647976527,HEALTHY,0.548,1.0,processed,27.2927,16.8085,16.8085,0.0
1722609139137,HEALTHY,0.1327,-1,processed,-1.0,-1.0,-1.0,-1.0
1718694761218,HEALTHY,0.5305,1.0,processed,8.5359,0.0161,0.0161,0.0
1717840679215,HEALTHY,0.3362,0.7,processed,47.2635,10.6048,10.6048,0.0
1721129327998,HEALTHY,0.4655,0.7,processed,25.3548,12.3379,12.3379,0.0
1718199743151,HEALTHY,0.4469,0.7,processed,71.2395,39.7173,39.7173,0.0
1711619889055,HEALTHY,0.5486,1.0,processed,9.096,2.7143,2.7143,0.0
1717073726441,HEALTHY,0.4795,0.7,processed,20.1225,2.9297,2.9297,0.0
1719313414480,HEALTHY,0.4415,0.7,processed,84.1815,39.0276,39.0276,0.0009
1712068777865,HEALTHY,0.5454,1.0,processed,27.7829,15.2725,15.2725,0.0
1720704799754,HEALTHY,0.6954,1.0,processed,97.3026,89.2958,89.2958,0.0012
1718617832045,HEALTHY,0.4487,0.7,processed,39.0241,35.3561,35.3561,0.0
1712917885376,HEALTHY,0.3475,0.7,processed,20.1723,4.4878,4.4878,0.0
1721896770592,HEALTHY,0.3226,0.7,processed,62.9914,45.909,45.909,0.0
1712753852759,HEALTHY,0.4069,0.7,processed,31.9839,8.2254,8.2254,0.0
1719824360235,HEALTHY,0.3244,0.7,processed,33.032,25.285,25.285,0.0008
1713176419000,HEALTHY,0.6646,1.0,processed,14.4693,4.9648,4.9648,0.0
1717585359325,HEALTHY,0.5672,1.0,processed,38.2746,11.5261,11.5261,0.0002
HEALTHY_12456 (478),HEALTHY,0.7453,1.0,processed,0.1048,0.0171,0.0171,0.0
1712398940528,HEALTHY,0.3455,0.7,processed,21.301,18.1408,18.1408,0.0
1719058071585,HEALTHY,0.3789,0.7,processed,30.3924,2.5093,2.5093,0.0032
1712823182991,HEALTHY,0.4841,0.7,processed,11.9888,3.7454,3.7454,0.0
1711972811085,HEALTHY,0.4767,0.7,processed,22.7414,23.796,23.796,0.0
1721210899847,HEALTHY,0.3374,0.7,processed,47.4066,45.3892,45.3892,0.0
1721132172562,HEALTHY,0.3995,0.7,processed,44.7739,36.2451,36.2451,0.0
1723019143274,HEALTHY,0.4753,0.7,processed,29.7964,13.2732,13.2732,0.0
1716205066445,HEALTHY,0.5867,1.0,processed,76.8214,40.3787,40.3787,0.0
HEALTHY_12456 (2308),HEALTHY,0.3995,0.7,processed,10.0826,6.1337,6.1337,0.0018
1717768280831,HEALTHY,0.3706,0.7,processed,52.2742,29.8573,29.8573,0.0025
1712756782055,HEALTHY,0.477,0.7,processed,40.0391,18.7287,18.7287,0.0
1721987010230,HEALTHY,0.6863,1.0,processed,49.8257,20.0668,20.0668,0.0
1722519512852,HEALTHY,0.5691,1.0,processed,41.9736,16.4068,16.4068,0.0
1717160985938,HEALTHY,0.4132,0.7,processed,18.2779,1.6494,1.6494,0.0
1714997342406,HEALTHY,0.4857,0.7,processed,50.3321,32.5379,32.5379,0.0
1722430547325,HEALTHY,0.4706,0.7,processed,44.4808,31.3135,31.3135,0.0
1719062373458,HEALTHY,0.4351,0.7,processed,70.1613,44.111,44.111,0.034
1712838105883,HEALTHY,0.5984,1.0,processed,9.9027,3.0328,3.0328,0.0
1718783819693,HEALTHY,0.4207,0.7,processed,67.8463,37.7111,37.7111,0.0
1712741413328,HEALTHY,0.3994,0.7,processed,58.1077,34.0284,34.0284,0.0
HEALTHY_1151,HEALTHY,0.6652,1.0,processed,17.5842,6.1561,6.1561,0.003
1722345456558,HEALTHY,0.4173,0.7,processed,53.7015,45.8211,45.8211,0.0
1721140744928,HEALTHY,0.2983,0.7,processed,21.3584,11.7438,11.7438,0.0
1711621525452,HEALTHY,0.3431,0.7,processed,48.8108,47.4028,47.4028,0.0
1723028853882,HEALTHY,0.7138,1.0,processed,37.5162,22.5257,22.5257,0.0
1712139585986,HEALTHY,0.3978,0.7,processed,31.3496,13.3356,13.3356,0.0
1722498960667,HEALTHY,0.3889,0.7,processed,60.9818,44.1483,44.1483,0.0007
1717672180030,HEALTHY,0.3931,0.7,processed,24.6413,12.6571,12.6571,0.0
1721476569794,HEALTHY,0.4785,0.7,processed,66.1274,43.5991,43.5991,0.0
1720176183447,HEALTHY,0.6283,1.0,processed,88.4175,49.4333,49.4333,0.0
1717848625234,HEALTHY,0.4137,0.7,processed,51.662,31.4153,31.4153,0.0
HEALTHY_1178,HEALTHY,0.6021,1.0,processed,10.9049,5.8347,5.8347,0.002
1722426936997,HEALTHY,0.6486,1.0,processed,12.9719,7.5019,7.5019,0.0
Image_662,HEALTHY,0.7479,1.0,processed,16.4501,4.4754,4.4754,0.0
HEALTHY_12456 (1160),HEALTHY,0.7482,1.0,processed,0.0887,0.097,0.097,0.0
1722934936872,HEALTHY,0.2177,0.3,processed,19.35,2.8666,2.8666,0.0
1722243404509,HEALTHY,0.5271,1.0,processed,36.8179,3.2374,3.2374,0.0
1715689309203,HEALTHY,0.3481,0.7,processed,41.6879,28.5874,28.5874,0.0027
1712574207155,HEALTHY,0.5122,1.0,processed,58.4189,44.9353,44.9353,0.0
1712753186225,HEALTHY,0.5092,1.0,processed,9.458,3.9941,3.9941,0.0
1712649818330,HEALTHY,0.616,1.0,processed,15.2382,12.5314,12.5314,0.0
1722340544919,HEALTHY,0.5719,1.0,processed,48.556,28.6864,28.6864,0.0
1718281430684,HEALTHY,0.4352,0.7,processed,76.0145,47.9146,47.9146,0.0
1713009186764,HEALTHY,0.3353,0.7,processed,41.2558,25.8122,25.8122,0.0
1721740830083,HEALTHY,0.427,0.7,processed,39.8843,32.4414,32.4414,0.0
1719059153209,HEALTHY,0.3331,0.7,processed,50.3489,26.067,26.067,0.0312
1712830636017,HEALTHY,0.468,0.7,processed,33.2695,12.1566,12.1566,0.0
1721039847364,HEALTHY,0.4197,0.7,processed,27.896,12.4345,12.4345,0.0
1718788301422,HEALTHY,0.3318,0.7,processed,51.7941,28.9772,28.9772,0.0
1724930179705,HEALTHY,0.3348,0.7,processed,54.8495,20.5716,20.5716,0.0
1718785788560,HEALTHY,0.2786,0.7,processed,74.546,52.9113,52.9113,0.0053
1719479695739,HEALTHY,0.5931,1.0,processed,43.5544,10.263,10.263,0.0002
1712067353967,HEALTHY,0.6214,1.0,processed,31.6502,17.3442,17.3442,0.0
1721121672368,HEALTHY,0.2127,0.3,processed,44.7384,27.6124,27.6124,0.0
1720527517889,HEALTHY,0.5859,1.0,processed,69.8806,46.7482,46.7482,0.0
1722248267194,HEALTHY,0.4247,0.7,processed,67.9643,81.4351,81.4351,0.0
1716024527048,HEALTHY,0.7042,1.0,processed,61.3336,33.1253,33.1253,0.0
1724144834460,HEALTHY,0.5551,1.0,processed,67.6393,22.9081,22.9081,0.0
1722683153545,HEALTHY,0.278,0.7,processed,37.8465,39.7813,39.7813,0.0
1721303262054,HEALTHY,0.4165,0.7,processed,39.4233,20.4736,20.4736,0.0
1721388559299,HEALTHY,0.475,0.7,processed,60.7602,28.3295,28.3295,0.0
1723886355150,HEALTHY,0.4953,0.7,processed,16.4754,4.8938,4.8938,0.0
1717840848513,HEALTHY,0.532,1.0,processed,68.1533,33.763,33.763,0.0
Image_5025,HEALTHY,0.7493,1.0,processed,11.8836,5.8791,5.8791,0.0
1712047114241,HEALTHY,0.3757,0.7,processed,17.6655,15.2029,15.2029,0.0
1712839553373,HEALTHY,0.475,0.7,processed,26.3089,10.1828,10.1828,0.0
1712740928810,HEALTHY,0.3516,0.7,processed,51.9508,26.424,26.424,0.0
1722848580720,HEALTHY,0.3451,0.7,processed,18.8202,5.0502,5.0502,0.0
Image_2536,HEALTHY,0.0379,-1,processed,-1.0,-1.0,-1.0,-1.0
1719487004597,HEALTHY,0.3768,0.7,processed,84.7854,77.0934,77.0934,0.0998
Image_3859,HEALTHY,0.9983,1.0,processed,74.9983,34.2216,34.2216,0.0
1718615551876,HEALTHY,0.3483,0.7,processed,57.9078,42.4317,42.4317,0.1857
1712841600777,HEALTHY,0.5341,1.0,processed,64.5427,31.4079,31.4079,0.0
Image_188,HEALTHY,0.7487,1.0,processed,41.4751,34.4017,34.4017,0.0017
1711618896461,HEALTHY,0.3484,0.7,processed,44.7963,10.2286,10.2286,0.0
1715241184890,HEALTHY,0.4433,0.7,processed,29.5438,10.5441,10.5441,0.0051
1722929752748,HEALTHY,0.2175,0.3,processed,33.9468,4.8899,4.8899,0.0
1718785036338,HEALTHY,0.6464,1.0,processed,73.0213,30.3571,30.3571,0.0
1721735152482,HEALTHY,0.5823,1.0,processed,38.8884,19.9681,19.9681,0.0
1722328363062,HEALTHY,0.3329,0.7,processed,22.0301,14.7098,14.7098,0.0
1712146826757,HEALTHY,0.4931,0.7,processed,21.9722,20.2504,20.2504,0.0
1722582200740,HEALTHY,0.3893,0.7,processed,18.3938,17.2151,17.2151,0.0
1712834012417,HEALTHY,0.5836,1.0,processed,15.0707,5.1481,5.1481,0.0
1712068152859,HEALTHY,0.5114,1.0,processed,41.8182,23.403,23.403,0.0
1722939587499,HEALTHY,0.393,0.7,processed,14.3318,8.5878,8.5878,0.0
1722601201596,HEALTHY,0.3169,0.7,processed,92.3525,69.5417,69.5417,0.0438
1720530918395,HEALTHY,0.5145,1.0,processed,89.2124,73.849,73.849,0.0223
1711624731466,HEALTHY,0.4954,0.7,processed,41.3324,35.9323,35.9323,0.0
1721307058183,HEALTHY,0.8368,1.0,processed,50.3789,33.4504,33.4504,0.0
1722323914084,HEALTHY,0.5774,1.0,processed,23.7884,6.299,6.299,0.0
1712669475280,HEALTHY,0.7351,1.0,processed,8.7455,4.0634,4.0634,0.0
1712394168511,HEALTHY,0.4716,0.7,processed,18.5781,6.4725,6.4725,0.0
1718100561232,HEALTHY,0.5133,1.0,processed,62.4553,17.8272,17.8272,0.0
1721130731210,HEALTHY,0.3187,0.7,processed,16.7869,13.771,13.771,0.0
1711617797533,HEALTHY,0.3467,0.7,processed,20.8209,14.133,14.133,0.0
1717069790982,HEALTHY,0.4604,0.7,processed,56.542,24.7696,24.7696,0.0
1718357812534,HEALTHY,0.5613,1.0,processed,43.1504,12.4838,12.4838,0.0012
1726060438660,HEALTHY,0.5012,1.0,processed,79.4824,62.0519,62.0519,0.0
1725444222868,HEALTHY,0.4107,0.7,processed,36.1709,14.7541,14.7541,0.001
1717747972670,HEALTHY,0.5908,1.0,processed,18.971,6.3072,6.3072,0.0011
1722587189840,HEALTHY,0.4386,0.7,processed,52.2581,31.9565,31.9565,0.0
1718971749659,HEALTHY,0.5611,1.0,processed,36.1199,9.8796,9.8796,0.0
1712652735990,HEALTHY,0.4484,0.7,processed,13.9505,3.0669,3.0669,0.0
Image_5240,HEALTHY,0.4432,0.7,processed,3.6825,2.255,2.255,0.0007
1715243819916,HEALTHY,0.5552,1.0,processed,48.9963,24.9279,24.9279,0.0005
1722954391739,HEALTHY,0.2799,0.7,processed,17.7941,3.4893,3.4893,0.0005
1717513511002,HEALTHY,0.3378,0.7,processed,57.5614,16.4525,16.4525,0.0
1711966195868,HEALTHY,0.3669,0.7,processed,51.8555,45.03,45.03,0.0
1719230876885,HEALTHY,0.3749,0.7,processed,55.3123,29.0851,29.0851,0.0007
1712743318725,HEALTHY,0.5736,1.0,processed,60.339,38.8135,38.8135,0.0
1718191171580,HEALTHY,0.3496,0.7,processed,75.2471,30.7053,30.7053,0.0
1722854465609,HEALTHY,0.6249,1.0,processed,71.4953,40.8722,40.8722,0.0213
1720099079871,HEALTHY,0.4347,0.7,processed,78.08,59.7314,59.7314,0.0
1712929482222,HEALTHY,0.4955,0.7,processed,28.8043,13.4513,13.4513,0.0
HEALTHY_12456 (2607),HEALTHY,0.7036,1.0,processed,5.6541,1.9211,1.9211,0.0
1721293626518,HEALTHY,0.4297,0.7,processed,48.8275,49.1347,49.1347,0.0
1723547014815,HEALTHY,0.4946,0.7,processed,18.1356,0.0329,0.0329,0.0
1719573535276,HEALTHY,0.6395,1.0,processed,69.0261,21.3813,21.3813,0.0
1721825372360,HEALTHY,0.5101,1.0,processed,20.8367,12.2108,12.2108,0.0
1721291299659,HEALTHY,0.5309,1.0,processed,58.94,36.9101,36.9101,0.0
Image_1459,HEALTHY,0.7499,1.0,processed,17.7853,6.5205,6.5205,0.0
1722246628002,HEALTHY,0.3742,0.7,processed,45.9089,45.2046,45.2046,0.0
1719047090086,HEALTHY,0.4407,0.7,processed,73.3604,49.1595,49.1595,0.023
1722322568770,HEALTHY,0.2821,0.7,processed,51.0318,37.0007,37.0007,0.0
1717587845760,HEALTHY,0.4285,0.7,processed,37.0137,11.3375,11.3375,0.0
1717068349914,HEALTHY,0.6018,1.0,processed,47.3948,16.9138,16.9138,0.0
1717668329380,HEALTHY,0.4626,0.7,processed,33.6809,18.5067,18.5067,0.0012
1718787163007,HEALTHY,0.3232,0.7,processed,47.6179,18.3886,18.3886,0.0
1716553291893,HEALTHY,0.5415,1.0,processed,50.5478,24.9378,24.9378,0.0
1717846482870,HEALTHY,0.4327,0.7,processed,63.0903,17.0198,17.0198,0.0
1712997866017,HEALTHY,0.4357,0.7,processed,22.013,2.2202,2.2202,0.0
1717761690869,HEALTHY,0.3476,0.7,processed,71.2487,17.3271,17.3271,0.0
1718695889433,HEALTHY,0.6091,1.0,processed,40.2526,14.8161,14.8161,0.0
1721634001985,HEALTHY,0.2942,0.7,processed,42.0033,46.8477,46.8477,0.0
1712139992346,HEALTHY,0.3861,0.7,processed,17.0394,8.7438,8.7438,0.0
Image_5390,HEALTHY,0.7495,1.0,processed,4.746,2.8454,2.8454,0.0
1721307610711,HEALTHY,0.3257,0.7,processed,27.5929,28.3088,28.3088,0.0
1717077412924,HEALTHY,0.5154,1.0,processed,37.5593,11.9208,11.9208,0.0
1711979311859,HEALTHY,0.6439,1.0,processed,52.3071,24.8654,24.8654,0.0
1718286352559,HEALTHY,0.4575,0.7,processed,50.8817,12.5983,12.5983,0.0035
1713443344093,HEALTHY,0.3783,0.7,processed,52.1933,44.6611,44.6611,0.0
1716900817470,HEALTHY,0.5538,1.0,processed,10.0003,2.7997,2.7997,0.0
1721740562413,HEALTHY,0.5604,1.0,processed,72.6095,51.185,51.185,0.0
1712131970670,HEALTHY,0.4642,0.7,processed,17.3173,11.0157,11.0157,0.0
Image_564,HEALTHY,0.7486,1.0,processed,6.3648,1.7059,1.7059,0.0
1712058208869,HEALTHY,0.3046,0.7,processed,28.2796,31.9091,31.9091,0.0
1712146248224,HEALTHY,0.4196,0.7,processed,10.8933,4.3297,4.3297,0.0016
1717668791956,HEALTHY,0.324,0.7,processed,36.1443,43.1359,43.1359,0.0
1713441818942,HEALTHY,0.3599,0.7,processed,37.5462,26.2189,26.2189,0.0
1722417498089,HEALTHY,0.4944,0.7,processed,60.2739,40.0121,40.0121,0.0
1722497495334,HEALTHY,0.3181,0.7,processed,77.2671,60.6221,60.6221,0.0
1718361338594,HEALTHY,0.438,0.7,processed,74.6446,47.0558,47.0558,0.0
1718613902822,HEALTHY,0.3729,0.7,processed,82.0922,64.0336,64.0336,0.0
1716545939663,HEALTHY,0.5485,1.0,processed,55.5195,34.9998,34.9998,0.0
1719045328448,HEALTHY,0.4409,0.7,processed,67.8598,52.075,52.075,0.0009
1718872379555,HEALTHY,0.6015,1.0,processed,61.3698,29.2737,29.2737,0.0066
1719491439308,HEALTHY,0.3497,0.7,processed,45.5112,20.5047,20.5047,0.0
1722001559191,HEALTHY,0.3471,0.7,processed,63.1597,65.6008,65.6008,0.0
1724153261554,HEALTHY,0.4611,0.7,processed,66.592,0.7006,0.7006,0.0069
1720771997396,HEALTHY,0.6481,1.0,processed,74.4904,56.712,56.712,0.0002
1721207147383,HEALTHY,0.4632,0.7,processed,23.7607,20.8279,20.8279,0.0
1715946453039,HEALTHY,0.4363,0.7,processed,45.1645,27.0623,27.0623,0.0
1724152698462,HEALTHY,0.5394,1.0,processed,56.9913,27.9223,27.9223,0.0
1721121268065,HEALTHY,0.3692,0.7,processed,29.6825,3.6899,3.6899,0.0
1716458150337,HEALTHY,0.4863,0.7,processed,37.3735,13.8638,13.8638,0.0
1719479698460,HEALTHY,0.2832,0.7,processed,53.7462,35.8132,35.8132,0.0009
1711622892119,HEALTHY,0.3638,0.7,processed,26.9927,15.4448,15.4448,0.0
1719483246309,HEALTHY,0.6019,1.0,processed,38.5977,10.5129,10.5129,0.0
1715759720022,HEALTHY,0.6172,1.0,processed,48.0179,19.0567,19.0567,0.0
1725361808161,HEALTHY,0.5702,1.0,processed,73.5142,40.7879,40.7879,0.0302
Image_29,HEALTHY,0.7478,1.0,processed,8.4037,3.5337,3.5337,0.0
1712141576358,HEALTHY,0.3982,0.7,processed,59.7083,60.735,60.735,0.0
1721818193384,HEALTHY,0.3057,0.7,processed,59.5242,52.0365,52.0365,0.0
1720005067870,HEALTHY,0.6468,1.0,processed,90.4321,50.1692,50.1692,0.0
HEALTHY_12456 (1443),HEALTHY,0.7493,1.0,processed,1.6794,0.4732,0.4732,0.0003
1721731177842,HEALTHY,0.519,1.0,processed,71.5973,71.6522,71.6522,0.0
1719210049087,HEALTHY,0.3924,0.7,processed,26.3516,14.7143,14.7143,0.0
1717761528064,HEALTHY,0.3369,0.7,processed,50.7211,8.4577,8.4577,0.0546
1718606650326,HEALTHY,0.4999,0.7,processed,73.2742,38.3187,38.3187,0.0
1719058531006,HEALTHY,0.399,0.7,processed,37.791,3.2725,3.2725,0.01
1719038552920,HEALTHY,0.3328,0.7,processed,57.563,21.7977,21.7977,0.0044
1721813873680,HEALTHY,0.6301,1.0,processed,52.1323,27.6745,27.6745,0.0
1712998051055,HEALTHY,0.4846,0.7,processed,54.8678,22.3126,22.3126,0.0
1719829365875,HEALTHY,0.5923,1.0,processed,83.4863,48.6625,48.6625,0.0002
HEALTHY_12456 (2242),HEALTHY,0.374,0.7,processed,5.5834,3.6771,3.6771,0.0
1721207498145,HEALTHY,0.6473,1.0,processed,16.8426,3.7481,3.7481,0.0
1717078593002,HEALTHY,0.2872,0.7,processed,43.9971,1.3645,1.3645,0.0
1718446441235,HEALTHY,0.4327,0.7,processed,79.2931,35.8013,35.8013,0.0
Image_2617,HEALTHY,0.7496,1.0,processed,21.831,8.6105,8.6105,0.0004
1719479597511,HEALTHY,0.4811,0.7,processed,43.3444,25.9413,25.9413,0.0
1716205623745,HEALTHY,0.1832,0.3,processed,49.8003,37.0489,37.0489,0.0
1712051268052,HEALTHY,0.4733,0.7,processed,17.6241,12.0516,12.0516,0.0
1712746722522,HEALTHY,0.7325,1.0,processed,52.3159,23.3601,23.3601,0.0
1711978748740,HEALTHY,0.2895,0.7,processed,21.1133,30.3277,30.3277,0.0
1721975902218,HEALTHY,0.3433,0.7,processed,18.3713,2.632,2.632,0.0
1721303785305,HEALTHY,0.4662,0.7,processed,52.9862,44.4351,44.4351,0.0
1717763343134,HEALTHY,0.5541,1.0,processed,41.547,21.0444,21.0444,0.0
HEALTHY_12456 (755),HEALTHY,0.6948,1.0,processed,2.7286,0.2196,0.2196,0.0
1723105103910,HEALTHY,0.435,0.7,processed,88.0667,85.5334,85.5334,0.0
1725461021207,HEALTHY,0.4849,0.7,processed,87.9472,76.4528,76.4528,0.0
1724930025735,HEALTHY,0.3211,0.7,processed,64.0187,33.8315,33.8315,0.0
1717411227659,HEALTHY,0.3885,0.7,processed,52.0988,19.8979,19.8979,0.0014
1719404928485,HEALTHY,0.4278,0.7,processed,54.9329,10.6504,10.6504,0.0
1720095047994,HEALTHY,0.6789,1.0,processed,46.9751,22.555,22.555,0.0
1717493301337,HEALTHY,0.5151,1.0,processed,56.6623,38.9559,38.9559,0.0
1721289659900,HEALTHY,0.5306,1.0,processed,35.5676,25.4828,25.4828,0.0
1722955188988,HEALTHY,0.4795,0.7,processed,69.5233,59.7552,59.7552,0.0003
1713007717150,HEALTHY,0.3374,0.7,processed,28.5657,26.4721,26.4721,0.0
1721026531120,HEALTHY,0.3377,0.7,processed,14.3079,4.3319,4.3319,0.0
1712827128205,HEALTHY,0.4048,0.7,processed,34.6627,17.9586,17.9586,0.0
Image_5,HEALTHY,0.7467,1.0,processed,32.0875,17.6137,17.6137,0.0002
1718113158499,HEALTHY,0.444,0.7,processed,51.9555,20.2706,20.2706,0.0015
1718778428386,HEALTHY,0.4106,0.7,processed,81.4222,49.5579,49.5579,0.0357
1718359124717,HEALTHY,0.6272,1.0,processed,83.2812,56.6919,56.6919,0.0
1712918195614,HEALTHY,0.38,0.7,processed,45.7604,15.9702,15.9702,0.0
1718294212787,HEALTHY,0.5302,1.0,processed,35.599,7.945,7.945,0.0
1725357139025,HEALTHY,0.646,1.0,processed,23.2739,14.3349,14.3349,0.0
1719405132953,HEALTHY,0.4233,0.7,processed,39.3053,20.5431,20.5431,0.2013
1718194307467,HEALTHY,0.6579,1.0,processed,14.7573,14.1313,14.1313,0.0008
1721996090031,HEALTHY,0.4708,0.7,processed,71.6834,16.2202,16.2202,0.0
1711972325264,HEALTHY,0.4685,0.7,processed,44.0591,44.7295,44.7295,0.0
Image_347,HEALTHY,1.0,1.0,processed,15.9852,6.2619,6.2619,0.0
1718618099221,HEALTHY,0.4416,0.7,processed,37.7683,28.4022,28.4022,0.0
1718198175054,HEALTHY,0.5837,1.0,processed,79.243,57.2722,57.2722,0.0
1712654067504,HEALTHY,0.3393,0.7,processed,32.871,19.9284,19.9284,0.0
1717073589119,HEALTHY,0.3812,0.7,processed,41.4533,21.5727,21.5727,0.0
Image_228,HEALTHY,0.7491,1.0,processed,47.4031,23.529,23.529,0.0
HEALTHY_12456 (177),HEALTHY,0.7041,1.0,processed,0.2292,0.0619,0.0619,0.0
1722677810520,HEALTHY,0.3513,0.7,processed,59.565,32.2648,32.2648,0.0
1719390726279,HEALTHY,0.4102,0.7,processed,58.1723,37.5298,37.5298,0.0406
1715688124024,HEALTHY,0.3852,0.7,processed,63.3008,44.1772,44.1772,0.0003
1712578890096,HEALTHY,0.4232,0.7,processed,31.6463,30.9446,30.9446,0.0
1721126920009,HEALTHY,0.336,0.7,processed,43.4868,26.2038,26.2038,0.0
1722242033891,HEALTHY,0.4396,0.7,processed,39.1539,32.5821,32.5821,0.0
1713449248279,HEALTHY,0.8643,1.0,processed,45.4967,24.7977,24.7977,0.0
1713009291511,HEALTHY,0.3846,0.7,processed,55.3599,43.7552,43.7552,0.0
1717139065326,HEALTHY,0.4898,0.7,processed,55.2971,32.9766,32.9766,0.0
1722945852081,HEALTHY,0.1899,0.3,processed,18.5385,6.8728,6.8728,0.0
1717587035477,HEALTHY,0.6001,1.0,processed,36.2003,31.4232,31.4232,0.0
HEALTHY_12456 (632),HEALTHY,0.4242,0.7,processed,9.6747,6.7375,6.7375,0.0017
1716471951361,HEALTHY,0.4138,0.7,processed,36.5597,24.5306,24.5306,0.0
1712150581999,HEALTHY,0.3973,0.7,processed,16.9521,7.1814,7.1814,0.0
1712746454966,HEALTHY,0.6457,1.0,processed,31.7515,22.396,22.396,0.0
1723543405036,HEALTHY,0.5025,1.0,processed,59.148,0.6418,0.6418,0.0
1716991812974,HEALTHY,0.4802,0.7,processed,28.3842,1.9246,1.9246,0.0
1721299254618,HEALTHY,0.6097,1.0,processed,45.9249,27.8069,27.8069,0.0
1715689899301,HEALTHY,0.3833,0.7,processed,52.817,30.3538,30.3538,0.0007
1712400457893,HEALTHY,0.3451,0.7,processed,34.9741,37.334,37.334,0.0
